5,2,Abbvie,83.67,2020-01-029 16:03:10 800215
5,3,Abbott,89.7957,2020-01-029 16:03:11 411163
5,4,Accenture,210.6,2020-01-029 16:03:12 131247
5,5,Allied,26.4941,2020-01-029 16:03:12 739315
5,6,Liberty,6.79,2020-01-029 16:03:13 453229
5,7,A10,6.915,2020-01-029 16:03:14 081875
5,8,Azure,12.2803,2020-01-029 16:03:14 644395
5,9,Baxter,91.08,2020-01-029 16:03:15 331286
5,10,Barclays,8.91,2020-01-029 16:03:15 822370
5,11,BankUnited,33.67,2020-01-029 16:03:16 439027
5,12,Caterpillar,136.74,2020-01-029 16:03:17 048990
5,13,Continental,29.795,2020-01-029 16:03:17 795286
5,14,CBRE,61.49,2020-01-029 16:03:18 515439
5,15,Comcast,56.4,2020-01-029 16:03:19 291313
5,16,China,28.5473,2020-01-029 16:03:19 807124
5,17,CNH,10.04,2020-01-029 16:03:20 419217
5,18,Campbell,48.55,2020-01-029 16:03:21 036836
5,19,CVS,70.9,2020-01-029 16:03:21 657388
5,20,Deutsche,26.1772,2020-01-029 16:03:22 259302
5,21,Dillard's,26.08,2020-01-029 16:03:22 897434
5,22,Dell,48.78,2020-01-029 16:03:23 570250
5,23,Domino's,283.35,2020-01-029 16:03:24 237573
5,24,Ecolab,199.285,2020-01-029 16:03:24 624026
5,25,Emerson,74.85,2020-01-029 16:03:25 241200
5,26,Fidelity,49.0,2020-01-029 16:03:26 160382
5,27,Footlocker,39.455,2020-01-029 16:03:26 875621
5,28,Goldman,21.25,2020-01-029 16:03:27 686476
5,29,GNC,2.14,2020-01-029 16:03:28 308049
5,30,Grubhub,57.66,2020-01-029 16:03:29 090684
5,31,Hyatt,85.34,2020-01-029 16:03:29 660185
5,32,Honeywell,177.605,2020-01-029 16:03:30 354242
5,33,Hewlett,14.645,2020-01-029 16:03:30 765469
5,34,Israel,4.22,2020-01-029 16:03:31 274941
5,35,Lehman,6.3082,2020-01-029 16:03:31 890581
5,36,Nordstrom,39.3,2020-01-029 16:03:32 623500
5,37,Lumber,7.75,2020-01-029 16:03:33 533164
5,38,Mastercard,319.66,2020-01-029 16:03:34 144294
5,39,Moody's,260.675,2020-01-029 16:03:34 737823
5,40,Medtronic,119.34,2020-01-029 16:03:35 519786
5,41,Motorola,179.6,2020-01-029 16:03:36 292260
5,42,Northwestern,75.62,2020-01-029 16:03:36 970999
5,43,Oppenheimer,26.1,2020-01-029 16:03:37 472919
5,44,Prestige,42.7,2020-01-029 16:03:38 238885
5,45,Pfizer,38.05,2020-01-029 16:03:38 910185
5,46,Procter,125.86,2020-01-029 16:03:39 569314
5,47,Progressive,80.98,2020-01-029 16:03:40 234037
5,48,Phillips,59.46,2020-01-029 16:03:40 801957
5,49,Shell,20.705,2020-01-029 16:03:41 425161
6,0,Agilent,88.025,2020-01-029 16:03:42 132890
6,1,American,131.94,2020-01-029 16:03:42 730737
6,2,Abbvie,83.65,2020-01-029 16:03:43 238158
6,3,Abbott,89.77,2020-01-029 16:03:43 770910
6,4,Accenture,210.595,2020-01-029 16:03:44 450609
6,5,Allied,26.4941,2020-01-029 16:03:44 887197
6,6,Liberty,6.79,2020-01-029 16:03:45 862281
6,7,A10,6.915,2020-01-029 16:03:46 634797
6,8,Azure,12.2803,2020-01-029 16:03:47 188992
6,9,Baxter,91.08,2020-01-029 16:03:47 982117
6,10,Barclays,8.91,2020-01-029 16:03:48 895716
6,11,BankUnited,33.67,2020-01-029 16:03:49 602285
6,12,Caterpillar,136.76,2020-01-029 16:03:50 225597
6,13,Continental,29.8,2020-01-029 16:03:50 633798
6,14,CBRE,61.48,2020-01-029 16:03:51 453008
6,15,Comcast,56.4,2020-01-029 16:03:52 160104
6,16,China,28.5473,2020-01-029 16:03:52 894980
6,17,CNH,10.04,2020-01-029 16:03:53 685853
6,18,Campbell,48.54,2020-01-029 16:03:54 172177
6,19,CVS,70.895,2020-01-029 16:03:54 847067
6,20,Deutsche,26.1772,2020-01-029 16:03:55 440867
6,21,Dillard's,26.08,2020-01-029 16:03:56 316731
6,22,Dell,48.77,2020-01-029 16:03:57 160116
6,23,Domino's,283.35,2020-01-029 16:03:57 797539
6,24,Ecolab,199.285,2020-01-029 16:03:58 611107
6,25,Emerson,74.84,2020-01-029 16:03:59 227900
6,26,Fidelity,49.0,2020-01-029 16:03:59 749066
6,27,Footlocker,39.45,2020-01-029 16:04:00 622975
6,28,Goldman,21.25,2020-01-029 16:04:01 379110
6,29,GNC,2.14,2020-01-029 16:04:01 991427
6,30,Grubhub,57.705,2020-01-029 16:04:02 881465
6,31,Hyatt,85.34,2020-01-029 16:04:03 530995
6,32,Honeywell,177.58,2020-01-029 16:04:04 162073
6,33,Hewlett,14.645,2020-01-029 16:04:04 715274
6,34,Israel,4.22,2020-01-029 16:04:05 371757
6,35,Lehman,6.3082,2020-01-029 16:04:05 987846
6,36,Nordstrom,39.35,2020-01-029 16:04:06 605450
6,37,Lumber,7.75,2020-01-029 16:04:07 322326
6,38,Mastercard,319.65,2020-01-029 16:04:08 166974
6,39,Moody's,260.58,2020-01-029 16:04:08 760745
6,40,Medtronic,119.35,2020-01-029 16:04:09 369423
6,41,Motorola,179.6,2020-01-029 16:04:09 988858
6,42,Northwestern,75.62,2020-01-029 16:04:10 812007
6,43,Oppenheimer,26.1,2020-01-029 16:04:11 421142
6,44,Prestige,42.66,2020-01-029 16:04:12 220294
6,45,Pfizer,38.045,2020-01-029 16:04:13 226123
6,46,Procter,125.87,2020-01-029 16:04:13 877553
6,47,Progressive,81.0,2020-01-029 16:04:14 589222
6,48,Phillips,59.46,2020-01-029 16:04:15 202893
6,49,Shell,20.705,2020-01-029 16:04:16 006353
7,0,Agilent,88.03,2020-01-029 16:04:16 766257
7,1,American,131.93,2020-01-029 16:04:17 461982
7,2,Abbvie,83.625,2020-01-029 16:04:18 203378
7,3,Abbott,89.755,2020-01-029 16:04:18 747697
7,4,Accenture,210.62,2020-01-029 16:04:19 315647
7,5,Allied,26.4941,2020-01-029 16:04:19 915831
7,6,Liberty,6.79,2020-01-029 16:04:20 632893
7,7,A10,6.915,2020-01-029 16:04:21 351210
7,8,Azure,12.2803,2020-01-029 16:04:21 917488
7,9,Baxter,91.02,2020-01-029 16:04:22 535897
7,10,Barclays,8.91,2020-01-029 16:04:23 295863
7,11,BankUnited,33.69,2020-01-029 16:04:23 808524
7,12,Caterpillar,136.77,2020-01-029 16:04:24 319286
7,13,Continental,29.8,2020-01-029 16:04:24 929703
7,14,CBRE,61.48,2020-01-029 16:04:25 711086
7,15,Comcast,56.4,2020-01-029 16:04:26 492669
7,16,China,28.5473,2020-01-029 16:04:27 234363
7,17,CNH,10.04,2020-01-029 16:04:27 870402
7,18,Campbell,48.53,2020-01-029 16:04:28 652099
7,19,CVS,70.8942,2020-01-029 16:04:29 341815
7,20,Deutsche,26.18,2020-01-029 16:04:29 874564
7,21,Dillard's,26.08,2020-01-029 16:04:30 593380
7,22,Dell,48.79,2020-01-029 16:04:31 181201
7,23,Domino's,283.27,2020-01-029 16:04:31 808436
7,24,Ecolab,199.44,2020-01-029 16:04:32 202487
7,25,Emerson,74.87,2020-01-029 16:04:32 616121
7,26,Fidelity,49.01,2020-01-029 16:04:33 217864
7,27,Footlocker,39.445,2020-01-029 16:04:33 745177
7,28,Goldman,21.25,2020-01-029 16:04:34 203093
7,29,GNC,2.14,2020-01-029 16:04:34 769033
7,30,Grubhub,57.7,2020-01-029 16:04:35 512988
7,31,Hyatt,85.39,2020-01-029 16:04:36 090178
7,32,Honeywell,177.66,2020-01-029 16:04:36 703817
7,33,Hewlett,14.65,2020-01-029 16:04:37 322532
7,34,Israel,4.22,2020-01-029 16:04:38 080317
7,35,Lehman,6.3082,2020-01-029 16:04:38 820219
7,36,Nordstrom,39.38,2020-01-029 16:04:39 576015
7,37,Lumber,7.75,2020-01-029 16:04:40 186403
7,38,Mastercard,319.79,2020-01-029 16:04:40 691569
7,39,Moody's,260.65,2020-01-029 16:04:41 321612
7,40,Medtronic,119.335,2020-01-029 16:04:41 861092
7,41,Motorola,179.62,2020-01-029 16:04:42 545703
7,42,Northwestern,75.62,2020-01-029 16:04:43 156138
7,43,Oppenheimer,26.1,2020-01-029 16:04:43 866817
7,44,Prestige,42.66,2020-01-029 16:04:44 918029
7,45,Pfizer,38.035,2020-01-029 16:04:45 661636
7,46,Procter,125.85,2020-01-029 16:04:46 336420
7,47,Progressive,81.03,2020-01-029 16:04:47 060001
7,48,Phillips,59.58,2020-01-029 16:04:47 711142
7,49,Shell,20.69,2020-01-029 16:04:48 496825
8,0,Agilent,88.03,2020-01-029 16:04:49 160648
8,1,American,131.97,2020-01-029 16:04:49 863690
8,2,Abbvie,83.6253,2020-01-029 16:04:50 633450
8,3,Abbott,89.76,2020-01-029 16:04:51 249856
8,4,Accenture,210.65,2020-01-029 16:04:51 856286
8,5,Allied,26.4941,2020-01-029 16:04:52 444753
8,6,Liberty,6.79,2020-01-029 16:04:53 021089
8,7,A10,6.915,2020-01-029 16:04:53 809188
8,8,Azure,12.2803,2020-01-029 16:04:54 427010
8,9,Baxter,90.9689,2020-01-029 16:04:55 037858
8,10,Barclays,8.91,2020-01-029 16:04:55 841990
8,11,BankUnited,33.69,2020-01-029 16:04:56 510710
8,12,Caterpillar,136.71,2020-01-029 16:04:57 089982
8,13,Continental,29.82,2020-01-029 16:04:57 701113
8,14,CBRE,61.5,2020-01-029 16:04:58 419834
8,15,Comcast,56.4,2020-01-029 16:04:59 027685
8,16,China,28.5473,2020-01-029 16:04:59 643891
8,17,CNH,10.04,2020-01-029 16:05:00 362370
8,18,Campbell,48.53,2020-01-029 16:05:00 979878
8,19,CVS,70.895,2020-01-029 16:05:01 695202
8,20,Deutsche,26.18,2020-01-029 16:05:02 410824
8,21,Dillard's,26.08,2020-01-029 16:05:02 876209
8,22,Dell,48.76,2020-01-029 16:05:03 427825
8,23,Domino's,283.23,2020-01-029 16:05:04 058098
8,24,Ecolab,199.46,2020-01-029 16:05:04 679978
8,25,Emerson,74.86,2020-01-029 16:05:05 278557
8,26,Fidelity,49.01,2020-01-029 16:05:05 907771
8,27,Footlocker,39.44,2020-01-029 16:05:06 508608
8,28,Goldman,21.25,2020-01-029 16:05:07 234130
8,29,GNC,2.14,2020-01-029 16:05:07 838894
8,30,Grubhub,57.7155,2020-01-029 16:05:08 454198
8,31,Hyatt,85.39,2020-01-029 16:05:09 079160
8,32,Honeywell,177.61,2020-01-029 16:05:09 701179
8,33,Hewlett,14.64,2020-01-029 16:05:10 575518
